,batch_size,num_microbatches,prompt_len,new_tokens,time (s),throughput (tokens/s),peak memory GPU:0,peak memory GPU:1,peak memory GPU:2,peak memory GPU:3
81,32,2,128,64,13.665162693000184,149.8701512751885,7.305581569671631,8.165014266967773,8.165624618530273,7.168511867523193
82,32,4,128,64,14.300536483000087,143.21141045544562,7.26458215713501,8.149018287658691,8.149476051330566,7.1472039222717285
83,32,8,128,64,20.28198542700011,100.97630763868061,7.250278949737549,8.142882347106934,8.141814231872559,7.142746448516846
84,32,1,128,128,26.637672870000188,153.76718604473092,7.703596591949463,8.687711715698242,8.687711715698242,7.527663707733154
85,32,2,128,128,25.63037029499992,159.81041057370385,7.663694381713867,8.648725509643555,8.64765739440918,7.488250732421875
86,32,4,128,128,27.11484176299973,151.06118028648444,7.6458330154418945,8.630329132080078,8.629642486572266,7.468697547912598
87,32,8,128,128,39.768614570999944,102.99579314454881,7.634255409240723,8.620201110839844,8.620240211486816,7.45980167388916
88,32,1,128,192,40.2665986549996,152.58303917450812,8.111833572387695,9.174989700317383,9.174989700317383,7.897998332977295
89,32,2,128,192,38.47674820500015,159.68085367467648,8.061803817749023,9.124959945678711,9.125112533569336,7.847480773925781
90,32,4,128,192,40.692986263999956,150.9842497215654,8.035515785217285,9.098213195800781,9.09829044342041,7.820675849914551
91,32,8,128,192,59.7811450119998,102.7748799185215,8.023913383483887,9.086459159851074,9.085963249206543,7.808459281921387
92,32,1,128,256,55.02657812000007,148.87351312551488,8.521791458129883,9.663572311401367,9.663572311401367,8.26883316040039
93,32,2,128,256,52.54704179500004,155.89840493703085,8.46235466003418,9.604398727416992,9.604703903198242,8.208694458007812
94,32,4,128,256,54.700150856000164,149.76192701123793,8.43298053741455,9.574566841125488,9.575100898742676,8.178833961486816
95,32,8,128,256,79.85673510800007,102.58370804818094,8.416813850402832,9.55748462677002,9.556988716125488,8.161084175109863
96,32,1,192,64,18.17834224699982,112.66153822898812,8.337182998657227,8.968454360961914,9.244699478149414,7.797112941741943
97,32,2,192,64,15.780053473999942,129.7840975871466,8.214181900024414,8.845453262329102,9.121698379516602,7.733186721801758
98,32,4,192,64,15.572744693000459,131.5118201944531,8.17529582977295,8.808520317077637,9.087695121765137,7.728720664978027
99,32,8,192,64,21.86268693400052,93.67558553907577,8.124390602111816,8.755661964416504,9.031907081604004,7.687701225280762
100,32,1,192,128,31.208478427000045,131.24638580445313,8.393491744995117,9.181013107299805,9.458229064941406,7.894851207733154
101,32,2,192,128,28.433302581000135,144.0564277867972,8.344114303588867,9.13178825378418,9.40803337097168,7.8447418212890625
102,32,4,192,128,28.92394750299991,141.61275875553207,8.327038764953613,9.1113862991333,9.3817720413208,7.819458961486816
103,32,8,192,128,42.002431226000226,97.51816455482953,8.30749225616455,9.093754768371582,9.36992359161377,7.807049751281738
104,32,1,192,192,45.59769645800043,134.74364885206813,8.808748245239258,9.673479080200195,9.949724197387695,8.271595001220703
105,32,2,192,192,41.945133666999936,146.47706331744874,8.751280784606934,9.615041732788086,9.890981674194336,8.210685729980469
106,32,4,192,192,42.7662985220004,143.66452586115966,8.727631568908691,9.591095924377441,9.860871315002441,8.180516242980957
107,32,8,192,192,62.106662492000396,98.92658458005812,8.703673362731934,9.569243431091309,9.845488548278809,8.164557456970215
108,32,1,192,256,61.23186507100036,133.78655036068406,8.663663864135742,9.88337516784668,9.88337516784668,8.371627807617188
109,32,2,192,256,56.48043595499985,145.04137337974663,8.63111686706543,9.850370407104492,9.850522994995117,8.338531494140625
110,32,4,192,256,57.510827924000296,142.4427415794745,8.673054695129395,9.889897346496582,9.884037971496582,8.372017860412598
111,32,8,192,256,82.76810134300013,98.97532826144518,8.81368350982666,10.035676002502441,10.033570289611816,8.509446144104004
112,32,1,256,64,21.355630952999945,95.89976547671638,8.716470718383789,9.702112197875977,9.702112197875977,8.383096694946289
113,32,2,256,64,17.738881843999934,115.45259830978146,8.552469253540039,9.538110733032227,9.538110733032227,8.297861099243164
114,32,4,256,64,16.858194808999997,121.48394434893142,8.470470428466797,9.456111907958984,9.456111907958984,8.255245208740234
115,32,8,256,64,22.964662750000116,89.18049536782289,8.429471969604492,9.41511344909668,9.41511344909668,8.233938217163086
116,32,1,256,128,35.55334238599971,115.20717111572985,8.716470718383789,9.702112197875977,9.702112197875977,8.383096694946289
117,32,2,256,128,31.100865141000213,131.70051641426048,8.552469253540039,9.601606369018555,9.60175895690918,8.297861099243164
118,32,4,256,128,30.648371588999908,133.64494710936313,8.470470428466797,9.571141242980957,9.571675300598145,8.255245208740234
119,32,8,256,128,43.18408696000006,94.84975342407921,8.429471969604492,9.556008338928223,9.557229042053223,8.233938217163086
120,32,1,256,192,51.0256321640004,120.41007116291476,8.928525924682617,10.148542404174805,10.148542404174805,8.63653564453125
121,32,2,256,192,45.53391914900021,134.9323782100778,8.859960556030273,10.079671859741211,10.080129623413086,8.567481994628906
122,32,4,256,192,45.077365488000396,136.29900357942466,8.825417518615723,10.04421329498291,10.04421329498291,8.532422065734863
123,32,8,256,192,63.899888617000215,96.1504023399099,8.813136100769043,10.04035472869873,10.047198295593262,8.52038860321045
124,32,1,256,256,67.53778670400061,121.29506162088586,9.343976974487305,10.641508102416992,10.641508102416992,9.013168334960938
125,32,2,256,256,60.28951521500039,135.87768902745765,9.265088081359863,10.563383102416992,10.563076972961426,8.933731079101562
126,32,4,256,256,60.09699786700003,136.31296555161742,9.226086616516113,10.523999214172363,10.5236177444458,8.894089698791504
127,32,8,256,256,84.93461496300006,96.45066388502107,9.209790229797363,10.50761890411377,10.50656509399414,8.875988960266113
128,48,1,64,64,13.420103168999958,228.9103117400937,7.025651454925537,7.933167934417725,7.933167934417725,6.88976526260376
129,48,2,64,64,13.622699042999557,225.5059728107729,7.035809516906738,7.940808296203613,7.938626289367676,6.89664363861084
130,48,4,64,64,13.705562375999762,224.14257187866113,7.086482048034668,7.9930500984191895,7.992416858673096,6.950873374938965
131,48,8,64,64,19.96748673300044,153.85010848275053,7.21977424621582,8.119081497192383,8.11967658996582,7.077970504760742
132,48,1,64,128,26.695976742000312,230.14703898560686,7.897149562835693,8.922311782836914,8.922311782836914,7.703524112701416
133,48,2,64,128,26.775654987000053,229.4621738658866,7.860833168029785,8.882210731506348,8.880715370178223,7.662722587585449
134,48,4,64,128,26.8562327690006,228.77370973235858,7.83676815032959,8.859755516052246,8.860098838806152,7.642092704772949
135,48,8,64,128,39.778138097999545,154.45670143894904,7.85476016998291,8.890210151672363,8.892277717590332,7.665802955627441
136,48,1,64,192,41.59350458500012,221.57305790778614,8.525545120239258,9.667436599731445,9.667436599731445,8.273263931274414
137,48,2,64,192,41.91420805600046,219.87770800027397,8.46983814239502,9.609776496887207,9.608052253723145,8.213011741638184
138,48,4,64,192,41.14423340599933,223.9925072624198,8.436514854431152,9.57840633392334,9.57840633392334,8.183001518249512
139,48,8,64,192,59.910737731000154,153.8288518725965,8.414287567138672,9.55495834350586,9.55923080444336,8.159931182861328
140,48,1,64,256,59.58532287300022,206.22528178945282,9.140909194946289,10.399988174438477,10.399988174438477,8.829973220825195
141,48,2,64,256,58.189762856000016,211.17116477014426,9.062363624572754,10.317658424377441,10.315705299377441,8.746821403503418
142,48,4,64,256,56.865584801000296,216.08851896980488,9.066060066223145,10.331143379211426,10.331143379211426,8.753708839416504
143,48,8,64,256,81.21308519400009,151.30566669948183,9.009245872497559,10.26294231414795,10.26721477508545,8.695807456970215
144,48,1,128,64,18.520205591000376,165.87288866235878,8.05202579498291,8.959542274475098,8.959542274475098,7.797112464904785
145,48,2,128,64,16.673271165999722,184.24698845325858,7.929025173187256,8.880627632141113,8.880627632141113,7.7331862449646
146,48,4,128,64,15.741707700000006,195.15036478539102,7.890139102935791,8.865742683410645,8.86125659942627,7.728720188140869
147,48,8,128,64,22.010779341999296,139.56797950076412,7.839233875274658,8.85201644897461,8.853046417236328,7.6877007484436035
148,48,1,128,128,32.63175909600068,188.28283151774687,8.52507209777832,9.665132522583008,9.665132522583008,8.271913528442383
149,48,2,128,128,30.79962807300035,199.48292834698123,8.465156555175781,9.606590270996094,9.605446815490723,8.212565422058105
150,48,4,128,128,29.545683217999795,207.9491597695381,8.443425178527832,9.582562446594238,9.576016426086426,8.181862831115723
151,48,8,128,128,42.27825181300068,145.32294351183893,8.41868782043457,9.560351371765137,9.559550285339355,8.1657133102417
152,48,1,128,192,49.24765001199921,187.13583283170908,9.137231826782227,10.395853042602539,10.395853042602539,8.825876235961914
153,48,2,128,192,46.57853103400066,197.8593956359991,9.058369636535645,10.315617561340332,10.315617561340332,8.746832847595215
154,48,4,128,192,44.782758182999714,205.7934878048344,9.051959037780762,10.31629467010498,10.312910079956055,8.733107566833496
155,48,8,128,192,63.28602882300038,145.6245583962219,9.003961563110352,10.261209487915039,10.261209487915039,8.690988540649414
156,48,1,128,256,68.07591077800043,180.50437900231543,9.752138137817383,11.12932014465332,11.12932014465332,9.38304328918457
157,48,2,128,256,63.39426269900014,193.8345755095249,9.663941383361816,11.041123390197754,11.041810035705566,9.294146537780762
158,48,4,128,256,60.792078260999915,202.131599239685,9.62318229675293,10.995893478393555,10.99244499206543,9.244401931762695
159,48,8,128,256,85.22403472899987,144.18467793826082,9.594098091125488,10.96859073638916,10.96910572052002,9.22204303741455
160,48,1,192,64,23.534656482000173,130.53090459805665,9.04869270324707,10.073396682739258,10.073396682739258,8.676088333129883
161,48,2,192,64,19.74896205300047,155.55247874575107,8.877038955688477,9.903696060180664,9.902719497680664,8.594022750854492
162,48,4,192,64,17.83602121399963,172.2357224821399,8.771941184997559,9.796645164489746,9.796645164489746,8.532254219055176
163,48,8,192,64,23.974913934000142,128.13393234515132,8.786120414733887,9.817904472351074,9.812777519226074,8.555402755737305
164,48,1,192,128,39.28596486399965,156.391729750544,9.133096694946289,10.392633438110352,10.392633438110352,8.822237014770508
165,48,2,192,128,34.98317004399996,175.62730856787437,9.062188148498535,10.316506385803223,10.315529823303223,8.746844291687012
166,48,4,192,128,32.45973383399996,189.28066482062354,9.025290489196777,10.288225173950195,10.291420936584473,8.712620735168457
167,48,8,192,128,44.99428533799983,136.55067424331548,9.015217781066895,10.271817207336426,10.26677417755127,8.690991401672363
168,48,1,192,192,57.33694952699989,160.73404804453713,9.754411697387695,11.129304885864258,11.129304885864258,9.384439468383789
169,48,2,192,192,51.26362753600006,179.77658708463485,9.670735359191895,11.042927742004395,11.04240894317627,9.296675682067871
170,48,4,192,192,48.0265401200013,191.89389818572153,9.622357368469238,10.996223449707031,10.993824005126953,9.250244140625
171,48,8,192,192,66.29073216000143,139.02395854907695,9.605354309082031,10.979057312011719,10.973957061767578,9.2220458984375
172,48,1,192,256,78.51866375800091,156.4978237259912,10.367486953735352,11.860483169555664,11.860483169555664,9.939775466918945
173,48,2,192,256,69.44756542100004,176.93924798527595,10.263718605041504,11.752411842346191,11.751435279846191,9.83094310760498
174,48,4,192,256,64.86277695200079,189.44609801540355,10.209994316101074,11.70173168182373,11.702189445495605,9.78098201751709
175,48,8,192,256,88.88491580700065,138.24617921314592,10.195490837097168,11.686381340026855,11.681254386901855,9.753100395202637
176,48,1,256,64,28.58830304500043,107.45653546362685,10.045358657836914,11.187250137329102,11.187250137329102,9.555063247680664
177,48,2,256,64,22.958049875998768,133.8092745939884,9.800210952758789,10.942102432250977,10.942102432250977,9.428064346313477
178,48,4,256,64,19.994761446998382,153.64024262770934,9.67635726928711,10.818248748779297,10.818248748779297,9.363285064697266
179,48,8,256,64,25.150957658999687,122.14246636850251,9.655904769897461,10.799749374389648,10.810491561889648,9.381158828735352
180,48,1,256,128,46.036926795999534,133.45808305635845,10.045358657836914,11.187250137329102,11.187250137329102,9.555063247680664
181,48,2,256,128,39.25551029499911,156.51305902862518,9.800210952758789,11.03591251373291,11.036599159240723,9.428064346313477
182,48,4,256,128,35.36229068600005,173.7444006259587,9.67635726928711,10.989831924438477,10.991205215454102,9.363285064697266
183,48,8,256,128,46.63775189899934,131.73876848321726,9.655904769897461,10.9815092086792,10.97150707244873,9.381158828735352
184,48,1,256,192,65.31148704100087,141.10840860527998,10.363351821899414,11.857263565063477,11.857263565063477,9.935220718383789
185,48,2,256,192,56.569838757999605,162.9136692332671,10.259724617004395,11.751347541809082,11.751347541809082,9.830954551696777
186,48,4,256,192,51.744419423999716,178.1061629947577,10.21035099029541,11.701973915100098,11.701973915100098,9.780987739562988
187,48,8,256,192,68.81806911199965,133.9183170774698,10.198934555053711,11.688604354858398,11.676885604858398,9.753103256225586
188,48,1,256,256,86.78914460799933,141.5845271375957,10.98558235168457,12.595766067504883,12.595766067504883,10.49925422668457
189,48,2,256,256,75.12350743500065,163.57063746833154,10.868728637695312,12.477997779846191,12.478226661682129,10.381014823913574
190,48,4,256,256,68.81407147100072,178.56812912426417,10.808952331542969,12.41982364654541,12.418449401855469,10.32109546661377
191,48,8,256,256,91.81480174900025,133.83462977562658,10.796738624572754,12.404854774475098,12.39250659942627,10.291825294494629
