,batch_size,num_microbatches,prompt_len,new_tokens,time (s),throughput (tokens/s),peak memory GPU:0,peak memory GPU:1,peak memory GPU:2,peak memory GPU:3
51,32,1,128,256,27.56963001800068,297.13855407748684,4.905655384063721,5.632156848907471,5.632156848907471,4.703233242034912
52,32,2,128,256,26.22609339200062,312.360666057061,4.8587188720703125,5.5847320556640625,5.5849761962890625,4.65580940246582
53,32,4,128,256,32.45016089000001,252.44867129532432,4.835555076599121,5.561324119567871,5.561507225036621,4.631793022155762
54,32,1,128,384,45.17881351300002,271.9858943720197,5.438827991485596,6.290085315704346,6.290085315704346,5.173783779144287
55,32,2,128,384,42.61852272200031,288.32533873016564,5.376495361328125,6.227508544921875,6.227508544921875,5.110841751098633
56,32,4,128,384,50.27316882000014,244.42461631961967,5.345389366149902,6.196402549743652,6.196402549743652,5.078883171081543
57,32,1,128,512,66.20695201400031,247.46645936117696,5.970779895782471,6.946793079376221,6.946793079376221,5.643113613128662
58,32,2,128,512,60.18741723399944,272.2163660271635,5.8926849365234375,6.8685760498046875,6.8685760498046875,5.564287185668945
59,32,4,128,512,70.89307581099911,231.10860704760128,5.854002952575684,6.830016136169434,6.830016136169434,5.524569511413574
60,32,1,256,128,18.22199029800049,224.7833487459082,5.186321258544922,5.787334442138672,5.787334442138672,5.004864692687988
61,32,2,256,128,16.04200014900016,255.3297570100876,5.13181734085083,5.73283052444458,5.73283052444458,4.967875003814697
62,32,4,256,128,18.32420220899985,223.52951322422473,5.1045660972595215,5.7055792808532715,5.7055792808532715,4.952250957489014
63,32,1,256,256,35.007538311000644,234.006742411413,5.439011096954346,6.289535999298096,6.289535999298096,5.174302577972412
64,32,2,256,256,31.23513417600043,262.26876292064526,5.3761749267578125,6.2262115478515625,6.2260894775390625,5.110857009887695
65,32,4,256,256,36.19649776300048,226.3202383180215,5.344817161560059,6.195158958435059,6.195097923278809,5.079012870788574
66,32,1,256,384,55.298867665000216,222.2106983173785,5.968765735626221,6.944534778594971,6.944534778594971,5.640946865081787
67,32,2,256,384,48.43870453599993,253.68143342618683,5.890289306640625,6.866058349609375,6.865936279296875,5.561983108520508
68,32,4,256,384,55.235617310000634,222.46515198763257,5.85172176361084,6.82742977142334,6.82742977142334,5.5226850509643555
69,32,1,256,512,78.78236515200024,207.96532280275187,6.500772953033447,7.602030277252197,7.602030277252197,6.110576152801514
70,32,2,256,512,68.1226236880002,240.50747186482837,6.4064788818359375,7.5074920654296875,7.5076141357421875,6.01555061340332
71,32,4,256,512,76.30731923900021,214.71072714118145,6.359969139099121,7.460982322692871,7.461043357849121,5.967944145202637
72,32,1,384,128,23.273716942000647,175.99251594437845,6.124463081359863,6.850476264953613,6.850476264953613,5.856793403625488
73,32,2,384,128,19.343374113999744,211.75209536145636,6.0435614585876465,6.7695746421813965,6.7695746421813965,5.806314945220947
74,32,4,384,128,20.709904518000258,197.77976264641458,6.001829624176025,6.727842807769775,6.727842807769775,5.781169414520264
75,32,1,384,256,42.91718427700016,190.87925123713654,6.124463081359863,6.942276477813721,6.942276477813721,5.856793403625488
76,32,2,384,256,36.36022156200033,225.30115736592126,6.0435614585876465,6.864572525024414,6.8640289306640625,5.806314945220947
77,32,4,384,256,40.0663712100004,204.46074232835218,6.001829624176025,6.824904441833496,6.824965476989746,5.781169414520264
78,32,1,384,384,65.56858425900009,187.4068220149701,6.501877307891846,7.601913928985596,7.601913928985596,6.112016201019287
79,32,2,384,384,55.2541110709999,222.3906920556605,6.408288955688477,7.508935928344727,7.509057998657227,6.017696380615234
80,32,4,384,384,60.41563536299873,203.3910580625248,6.360861778259277,7.461508750915527,7.461142539978027,5.969477653503418
81,32,1,384,512,91.6491289200003,178.76874764736112,7.031143665313721,8.256912231445312,8.256912231445312,6.578416347503662
82,32,2,384,512,76.55899336900075,214.0049036568706,6.9219818115234375,8.147628784179688,8.147628784179688,6.468645095825195
83,32,4,384,512,82.87232299599964,197.70171038635996,6.867766380310059,8.093596458435059,8.093413352966309,6.413210868835449
84,32,1,512,128,28.891579447999902,141.77141154128066,7.062604904174805,7.913618087768555,7.913618087768555,6.710186958312988
85,32,2,512,128,22.64284583100016,180.89598942515414,6.954084873199463,7.805098056793213,7.805098056793213,6.642313480377197
